ENL_ID,MRR_ID,Country,site_name,lat,long,date_st,date_en,genus,species1,species2,species3,cohort,mos_origin,inoutrel,inoutrec,blood,sugar,age,mark_meth1,mark_meth2,release_meth,capture_meth1,capture_meth2,capture_meth3,releases_n,recaptures_n,time1,time2,trap_range,trap_range_shape,trap_number,release_sites_location,n_released_f,n_captured_f,n_recaptured_f,rratef,Pop1_f,Pop2_f,Pop3_f,Pop4_f,DPS1_f,DPS2_f,MDT_f,MnDT_f,MxDT_f,GC,disagg_d,MRR_notes
48,14,Brazil,Favela do Amorim,-22.875,-43.2480555,01/12/2005 00:00,01/12/2005 00:00,Aedes,2,,,Cohort 2,4,2,4,0,1,4,1,,1,19,4,1,1,10,1,10,200,,15,,703,,96,0.13,,,,,0.85,0.88,39.49,,99.53,,1,CDC backpack aspirator. DPS1 = exponential model; DPS2 = non-linear model
48,13,Brazil,Favela do Amorim,-22.875,-43.2480555,01/12/2005 00:00,01/12/2005 00:00,Aedes,2,,,Cohort 1,4,2,4,0,1,4,1,,1,19,4,1,1,10,1,10,200,,15,,652,,93,0.14,,,,,0.83,0.86,39.49,,99.53,,1,CDC backpack aspirator. DPS1 = exponential model; DPS2 = non-linear model
48,10,Brazil,Tubiacanga (Rio de Janeiro),-22.7855555,-43.2266666,01/02/2005 00:00,01/02/2005 00:00,Aedes,2,,,Cohort 1,4,2,4,0,1,4,1,,1,19,4,1,1,9,1,9,400,,15,,821,,98,0.11,,,,,0.73,0.76,86.87,,248.28,,1,CDC backpack aspirator. DPS1 = exponential model; DPS2 = non-linear model
48,11,Brazil,Tubiacanga (Rio de Janeiro),-22.7855555,-43.2266666,01/02/2005 00:00,01/02/2005 00:00,Aedes,2,,,Cohort 2,4,2,4,0,1,4,1,,1,19,4,1,1,9,1,9,400,,15,,676,,90,0.13,,,,,0.71,0.76,86.87,,248.28,,1,CDC backpack aspirator. DPS1 = exponential model; DPS2 = non-linear model
48,12,Brazil,Tubiacanga (Rio de Janeiro),-22.7855555,-43.2266666,01/02/2005 00:00,01/02/2005 00:00,Aedes,2,,,Cohort 3,4,2,4,0,1,4,1,,1,19,4,1,1,9,1,9,400,,15,,893,,118,0.13,,,,,0.71,0.75,86.87,,248.28,,1,CDC backpack aspirator. DPS1 = exponential model; DPS2 = non-linear model
48,16,Brazil,Tubiacanga (Rio de Janeiro),-22.7855555,-43.2266666,01/07/2005 00:00,01/07/2005 00:00,Aedes,2,,,Cohort 1,4,2,4,0,1,4,1,,1,19,4,1,1,10,1,10,400,,15,,851,,58,0.06,,,,,0.75,0.77,80.94,,363.09,,1,CDC backpack aspirator. DPS1 = exponential model; DPS2 = non-linear model
48,18,Brazil,Tubiacanga (Rio de Janeiro),-22.7855555,-43.2266666,01/07/2005 00:00,01/07/2005 00:00,Aedes,2,,,Cohort 3,4,2,4,0,1,4,1,,1,19,4,1,1,8,1,8,400,,15,,619,,61,0.09,,,,,0.72,0.75,80.94,,363.09,,1,CDC backpack aspirator. DPS1 = exponential model; DPS2 = non-linear model
48,21,Brazil,Favela do Amorim,-22.875,-43.2480555,01/06/2005 00:00,01/06/2005 00:00,Aedes,2,,,Cohort 3,4,2,4,0,1,4,1,,1,19,4,1,1,12,1,12,200,,15,,707,,76,0.1,,,,,0.87,0.89,53.15,,151.92,,1,CDC backpack aspirator. DPS1 = exponential model; DPS2 = non-linear model
48,20,Brazil,Favela do Amorim,-22.875,-43.2480555,01/06/2005 00:00,01/06/2005 00:00,Aedes,2,,,Cohort 2,4,2,4,0,1,4,1,,1,19,4,1,1,10,1,10,200,,15,,698,,67,0.09,,,,,0.87,0.88,53.15,,151.92,,1,CDC backpack aspirator. DPS1 = exponential model; DPS2 = non-linear model
48,17,Brazil,Tubiacanga (Rio de Janeiro),-22.7855555,-43.2266666,01/07/2005 00:00,01/07/2005 00:00,Aedes,2,,,Cohort 2,4,2,4,0,1,4,1,,1,19,4,1,1,8,1,8,400,,15,,712,,53,0.07,,,,,0.72,0.75,80.94,,363.09,,1,CDC backpack aspirator. DPS1 = exponential model; DPS2 = non-linear model
48,15,Brazil,Favela do Amorim,-22.875,-43.2480555,01/12/2005 00:00,01/12/2005 00:00,Aedes,2,,,Cohort 3,4,2,4,0,1,4,1,,1,19,4,1,1,11,1,11,200,,15,,729,,83,0.11,,,,,0.84,0.86,39.49,,99.53,,1,CDC backpack aspirator. DPS1 = exponential model; DPS2 = non-linear model
57,104,Mexico,Pesqueria,25.7833333,-100.05,12/06/2004 00:00,24/06/2004 00:00,Culex,14,,,Trial 1,2,3,3,0,1,1,1,,1,1,,,1,12,1,13,50,symmetric,100,centric,918,,59,0.06,,,,,0.871,,,,,2.5,1,Climatic variables are averages of observed values during the study period.
57,105,Mexico,Pesqueria,25.7833333,-100.05,14/06/2004 00:00,26/06/2004 00:00,Culex,14,,,Trial 2,2,3,3,0,1,1,1,,1,1,,,1,12,1,13,50,symmetric,100,centric,1434,,51,0.03,,,,,0.883,,,,,2.5,1,Climatic variables are averages of observed values during the study period.
59,91,Belize,Pastureland in Cayo District,17.1665277,-88.6026666,01/07/2002 00:00,01/06/2003 00:00,Anopheles,26,,,"Trial III, 0m",1,2,4,0,0,,1,,1,12,,,1,2,0,1,0,symmetric,1,centric,109,,23,0.21,,,,,,,,,,,1,Rainfall is mean monthly for the study year.
59,89,Belize,Pastureland in Cayo District,17.1665277,-88.6026666,01/07/2002 00:00,01/06/2003 00:00,Anopheles,26,,,"Trial I, 0m",1,2,4,0,0,,1,,1,12,,,1,2,0,1,0,symmetric,1,centric,144,,34,0.23,,,,,,,,,,,1,Rainfall is mean monthly for the study year.
59,773,Belize,Pastureland in Cayo District,17.1665277,-88.6026666,01/07/2002 00:00,01/06/2003 00:00,Anopheles,26,,,"Trial I, 400m",1,2,4,0,0,,1,,1,12,,,1,2,0,1,400,symmetric,1,centric,174,,14,0.08,,,,,,,,,,,1,Rainfall is mean monthly for the study year.
59,777,Belize,Pastureland in Cayo District,17.1665277,-88.6026666,01/07/2002 00:00,01/06/2003 00:00,Anopheles,26,,,"Trial II, 800m",1,2,4,0,0,,1,,1,12,,,1,2,0,1,800,symmetric,1,centric,203,,14,0.06,,,,,,,,,,,1,Rainfall is mean monthly for the study year.
59,776,Belize,Pastureland in Cayo District,17.1665277,-88.6026666,01/07/2002 00:00,01/06/2003 00:00,Anopheles,26,,,"Trial I, 800m",1,2,4,0,0,,1,,1,12,,,1,2,0,1,800,symmetric,1,centric,54,,2,0.03,,,,,,,,,,,1,Rainfall is mean monthly for the study year.
59,778,Belize,Pastureland in Cayo District,17.1665277,-88.6026666,01/07/2002 00:00,01/06/2003 00:00,Anopheles,26,,,"Trial III, 800m",1,2,4,0,0,,1,,1,12,,,1,2,0,1,800,symmetric,1,centric,104,,5,0.04,,,,,,,,,,,1,Rainfall is mean monthly for the study year.
59,775,Belize,Pastureland in Cayo District,17.1665277,-88.6026666,01/07/2002 00:00,01/06/2003 00:00,Anopheles,26,,,"Trial III, 400m",1,2,4,0,0,,1,,1,12,,,1,2,0,1,400,symmetric,1,centric,144,,14,0.09,,,,,,,,,,,1,Rainfall is mean monthly for the study year.
59,774,Belize,Pastureland in Cayo District,17.1665277,-88.6026666,01/07/2002 00:00,01/06/2003 00:00,Anopheles,26,,,"Trial II, 400m",1,2,4,0,0,,1,,1,12,,,1,2,0,1,400,symmetric,1,centric,78,,9,0.11,,,,,,,,,,,1,Rainfall is mean monthly for the study year.
59,90,Belize,Pastureland in Cayo District,17.1665277,-88.6026666,01/07/2002 00:00,01/06/2003 00:00,Anopheles,26,,,"Trial II, 0m",1,2,4,0,0,,1,,1,12,,,1,2,0,1,0,symmetric,1,centric,175,,67,0.38,,,,,,,,,,,1,Rainfall is mean monthly for the study year.
61,675,Senegal,Niakha (near Barkedji),15.283333,-14.883333,16/08/2002 00:00,22/07/2003 00:00,Aedes,31,,,Release I (red),2,2,2,0,1,3,1,,1,21,9,,1,9,1,19,1500,asymmetric,78,eccentric,13600,,34,2.50E-03,,,,,,,,,620,,1,Number recaptured by distance available from Fig 2 but not by individual MRR experiment
61,683,Senegal,Niakha (near Barkedji),15.283333,-14.883333,23/11/2002 00:00,28/11/2002 00:00,Culex,58,,,Release III (yellow),1,2,2,0,1,3,1,,1,21,9,,1,5,1,5,1500,asymmetric,78,eccentric,1200,718,27,0.02,,,,,,,,,550,,1,
61,682,Senegal,Niakha (near Barkedji),15.283333,-14.883333,15/11/2002 00:00,22/11/2002 00:00,Culex,58,,,Release II (blue),1,2,2,0,1,3,1,,1,21,9,,1,7,1,7,1500,asymmetric,78,eccentric,2150,5461,45,0.02,,,,,,,,,550,,1,
61,680,Senegal,Niakha (near Barkedji),15.283333,-14.883333,11/07/2003 00:00,22/07/2003 00:00,Aedes,31,,,Release VI (purple),1,2,2,0,1,3,1,,1,21,9,,1,6,1,11,1500,asymmetric,78,eccentric,4600,,9,1.96E-03,,,,,,,,,620,,1,
61,679,Senegal,Niakha (near Barkedji),15.283333,-14.883333,12/10/2002 00:00,22/07/2003 00:00,Aedes,31,,,Release V (pink),1,2,2,0,1,3,1,,1,21,9,,1,9,1,19,1500,asymmetric,78,eccentric,10100,,32,3.17E-03,,,,,,,,,620,,1,
61,677,Senegal,Niakha (near Barkedji),15.283333,-14.883333,03/09/2002 00:00,22/07/2003 00:00,Aedes,31,,,Release III (yellow),1,2,2,0,1,3,1,,1,21,9,,1,7,1,12,1500,asymmetric,78,eccentric,19600,,35,1.79E-03,,,,,,,,,620,,1,
61,678,Senegal,Niakha (near Barkedji),15.283333,-14.883333,12/09/2002 00:00,22/07/2003 00:00,Aedes,31,,,Release IV (green),1,2,2,0,1,3,1,,1,21,9,,1,9,1,29,1500,asymmetric,78,eccentric,15300,,17,1.11E-03,,,,,,,,,620,,1,
61,676,Senegal,Niakha (near Barkedji),15.283333,-14.883333,25/08/2002 00:00,22/07/2003 00:00,Aedes,31,,,Release II (blue),1,2,2,0,1,3,1,,1,21,9,,1,11,1,23,1500,asymmetric,78,eccentric,22300,,29,1.30E-03,,,,,,,,,620,,1,
61,681,Senegal,Niakha (near Barkedji),15.283333,-14.883333,02/11/2002 00:00,14/11/2002 00:00,Culex,58,,,Release I (red),1,2,2,0,1,3,1,,1,21,9,,1,7,1,12,1500,asymmetric,78,eccentric,2450,12927,129,0.05,,,,,,,,,550,,1,Number recaptured by distance available from Fig 2 but not by individual MRR experiment
62,187,Australia,Cairns,-16.961567,145.727815,01/12/2004 00:00,15/12/2004 00:00,Aedes,2,,,Non-blood-fed females,2,2,2,0,1,3,1,,1,1,,,1,4,0,15,200,symmetric,132,centric,856,,39,0.04,,,,,,,77.6,,,,1,Dates are estimated; disaggregated data exclude 4 recaptures within the release house.
62,188,Australia,Cairns,-16.961567,145.727815,01/12/2004 00:00,15/12/2004 00:00,Aedes,2,,,Blood-fed females,2,1,2,1,0,3,1,,1,1,,,1,4,0,15,200,symmetric,132,centric,1092,,28,0.02,,,,,,,77.8,,,,1,Dates are estimated; disaggregated data exclude 11 recaptures within the release house.
64,266,Japan,Yona Forest,26.7583333,128.0833333,01/06/1999 00:00,,Anopheles,44,,,Experiment IV,2,2,2,0,0,4,1,,1,3,,,1,10,1,10,930,asymmetric,8,eccentric,1302,88,32,0.02,,3514,,,0.73,,,,,,1,Pop2=Seber method; exact dates not given
64,263,Japan,Yona Forest,26.7583333,128.0833333,01/06/1998 00:00,,Anopheles,44,,,Experiment I,2,2,2,0,0,4,1,,1,3,,,1,8,1,8,930,asymmetric,8,eccentric,1508,236,14,9.28E-03,,22841,,,0.73,,,,,,1,Pop2=Seber method; exact dates not given.
64,265,Japan,Yona Forest,26.7583333,128.0833333,01/04/1999 00:00,,Anopheles,44,,,Experiment III,2,2,2,0,0,4,1,,1,3,,,1,7,1,7,930,asymmetric,8,eccentric,164,14,6,0.03,,,,,0.73,,,,,,1,Numbers recaptured by distance do not match numbers recaptured by day; exact dates not given
64,268,Japan,Yona Forest,26.7583333,128.0833333,01/11/1999 00:00,,Anopheles,44,,,Experiment VI,2,2,2,0,0,4,1,,1,3,,,1,12,1,12,1165,asymmetric,9,eccentric,586,361,22,0.03,,9237,,,0.73,,,,,,1,Pop2=Seber method; exact dates not given
64,264,Japan,Yona Forest,26.7583333,128.0833333,15/11/1998 00:00,05/12/1998 00:00,Anopheles,44,,,Experiment II,2,2,2,0,0,4,1,,1,3,,,1,7,1,7,930,asymmetric,8,eccentric,2364,16,33,0.01,,1181,,,0.73,,,,,,1,Pop2=Seber method; exact dates not given
64,267,Japan,Yona Forest,26.7583333,128.0833333,01/08/1999 00:00,,Anopheles,44,,,Experiment V,2,2,2,0,0,4,1,,1,3,,,1,10,1,10,930,asymmetric,8,eccentric,709,119,14,0.01,,5679,,,0.73,,,,,,1,Pop2=Seber method; exact dates not given
65,499,Thailand,"Village 6, Hua Sam Rong",13.6294444,101.2766666,01/03/1991 00:00,30/06/1991 00:00,Aedes,2,,,N/A,4,2,1,0,0,,1,,1,19,,,1,12,1,12,400,asymmetric,20,eccentric,7675,,1289,0.16,,,,,,,,,,,1,
65,487,Puerto Rico,Yanes III sector (Florida municipality),18.3622222,-66.5611111,01/01/1996 00:00,,Aedes,2,,,N/A,2,1,1,0,0,,11,1,2,19,,,1,10,1,10,100,symmetric,20,eccentric,300,,101,0.33,,,,,,,,,102,,1,Exact dates not provided. CDC backpack aspirator
65,488,Thailand,Lao Bao,16.75,98.566667,31/01/2000 00:00,24/02/2000 00:00,Aedes,2,,,N/A,4,1,1,0,0,,11,1,2,13,,,10,10,1,10,80,asymmetric,55,eccentric,703,,62,0.08,,,,,,,71,10,344,,0,
65,489,Thailand,Lao Bao,16.75,98.566667,16/07/2000 00:00,10/08/2000 00:00,Aedes,2,,,N/A,4,1,1,0,0,,11,1,2,13,,,10,10,1,10,80,asymmetric,55,eccentric,937,,83,0.08,,,,,,,40,3,102,,0,
65,490,Thailand,Lao Bao,16.75,98.566667,14/01/2001 00:00,02/02/2001 00:00,Aedes,2,,,N/A,4,1,1,0,0,,11,1,2,13,,,10,10,,,80,asymmetric,55,eccentric,983,,68,0.06,,,,,,,93,7,512,,0,
65,491,Thailand,Lao Bao,16.75,98.566667,13/07/2001 00:00,17/07/2001 00:00,Aedes,2,,,N/A,4,1,1,0,0,,11,1,2,13,,,10,10,,,80,asymmetric,55,eccentric,995,,69,0.06,,,,,,,45,8,158,,0,
65,492,Thailand,Mae Kasa,16.8833333,98.6166666,31/01/2000 00:00,24/02/2000 00:00,Aedes,2,,,N/A,4,1,1,0,0,,11,1,2,13,,,10,10,1,10,300,asymmetric,60,eccentric,610,,48,0.07,,,,,,,75,14,304,,0,
65,498,Thailand,Pai Lom,16.75,98.55,19/07/2001 00:00,,Aedes,2,,,N/A,4,1,1,0,0,,11,1,2,19,1,,1,4,,,100,asymmetric,38,eccentric,181,,13,0.07,,,,,,,40,11,84,,0,CDC backpack aspirator
65,493,Thailand,Mae Kasa,16.8833333,98.6166666,16/07/2000 00:00,10/08/2000 00:00,Aedes,2,,,N/A,4,1,1,0,0,,11,1,2,13,,,10,10,1,10,300,asymmetric,60,eccentric,988,,39,0.03,,,,,,,199,11,384,,0,
65,502,Thailand,"Village 6, Hua Sam Rong",13.6294444,101.2766666,01/07/1995 00:00,,Aedes,2,,,N/A,4,1,1,0,0,,1,11,2,19,,,1,9,2,10,400,asymmetric,13,eccentric,800,,126,0.15,,,,,,,52,,,,1,
65,494,Thailand,Mae Kasa,16.8833333,98.6166666,14/01/2001 00:00,02/02/2001 00:00,Aedes,2,,,N/A,4,1,1,0,0,,11,1,2,13,,,10,10,,,300,asymmetric,60,eccentric,904,,35,0.03,,,,,,,151,12,365,,0,
65,495,Thailand,Mae Kasa,16.8833333,98.6166666,13/07/2001 00:00,17/07/2001 00:00,Aedes,2,,,N/A,4,1,1,0,0,,11,1,2,13,,,10,10,,,300,asymmetric,60,eccentric,1005,,52,0.05,,,,,,,160,15,566,,0,
65,500,Thailand,"Village 6, Hua Sam Rong",13.6294444,101.2766666,01/01/1992 00:00,,Aedes,2,,,N/A,4,1,1,1,0,,11,,2,19,,,1,10,1,10,400,asymmetric,20,eccentric,600,,226,0.37,,,,,,,,,,,1,
65,501,Thailand,"Village 6, Hua Sam Rong",13.6294444,101.2766666,01/01/1995 00:00,,Aedes,2,,,N/A,4,1,1,0,0,,1,11,2,19,,,1,8,1,8,400,asymmetric,12,eccentric,600,,104,0.17,,,,,,,52,,,,1,
65,497,Thailand,Pai Lom,16.75,98.55,18/01/2001 00:00,,Aedes,2,,,N/A,4,1,1,0,0,,11,1,2,19,1,,2,4,,,100,asymmetric,38,eccentric,210,,46,0.21,,,,,,,124,10,512,,0,CDC backpack aspirator
67,95,Brazil,Local farm (Pariquera-Acu county),-24.5,-47.8333333,01/01/2000 00:00,14/01/2000 00:00,Anopheles,8,,,Experiment 1,1,2,2,0,0,,1,,1,12,,,1,13,1,13,100,,4,,2793,,182,0.06,,,,,,,,,,,1,
67,96,Brazil,Local farm (Pariquera-Acu county),-24.5,-47.8333333,01/02/2000 00:00,10/02/2000 00:00,Anopheles,8,,,Experiment 2,1,2,2,0,0,,1,,1,12,,,1,9,1,9,100,,4,,3883,,109,0.02,,,,,,,,,,,1,
68,684,Australia,Brisbane (Chapel Hill),-27.493917,152.945007,02/04/1997 00:00,,Aedes,59,,,Blue-marked,4,2,2,0,0,2,1,,1,21,,,1,8,1,8,250,symmetric,32,centric,720,,76,0.1,,,,,0.77,,28.3,,,,1,
68,685,Australia,Brisbane (Chapel Hill),-27.493917,152.945007,07/04/1997 00:00,,Aedes,59,,,Pink-marked,4,2,2,0,0,2,1,,1,21,,,1,8,1,8,250,symmetric,32,centric,522,,12,0.02,,,,,0.79,,16.4,,,,1,
73,205,United States of America,"Nortwestern shore, Salton Sea, Riverside County, California",33.3166666,-115.95,19/06/2001 00:00,21/06/2001 00:00,Culex,6,,,Experiment 3; local CO2 trap,1,2,2,0,0,,1,,1,7,,,1,3,0,3,2000,asymmetric,19,eccentric,3250,,112,0.03,,,,,,,,,,,0,
73,201,United States of America,"Nortwestern shore, Salton Sea, Riverside County, California",33.3166666,-115.95,23/05/2001 00:00,25/05/2001 00:00,Culex,6,,,Experiment 2; foreign CO2 trap; AM release,1,2,2,0,0,,1,,1,7,26,,1,3,0,3,1700,symmetric,36,centric,2330,,24,0.01,,,,,,,,,,,0,
73,210,United States of America,"Nortwestern shore, Salton Sea, Riverside County, California",33.3166666,-115.95,30/04/2002 00:00,03/05/2002 00:00,Culex,6,,,Experiment 5; local CO2 trap,1,2,2,0,0,,1,,1,7,,,1,4,0,4,1500,symmetric,18,centric,1355,,387,0.28,,,,,,,,,,,0,
73,209,United States of America,"Nortwestern shore, Salton Sea, Riverside County, California",33.3166666,-115.95,15/04/2002 00:00,18/04/2002 00:00,Culex,6,,,Experiment 4; foreign CO2 trap,1,2,2,0,0,,1,,1,7,,,1,4,0,4,1500,symmetric,18,centric,2707,,407,0.15,,,,,,,,,,,0,
73,208,United States of America,"Nortwestern shore, Salton Sea, Riverside County, California",33.3166666,-115.95,15/04/2002 00:00,18/04/2002 00:00,Culex,6,,,Experiment 4; local CO2 trap,1,2,2,0,0,,1,,1,7,,,1,4,0,4,1500,symmetric,18,centric,1794,,296,0.16,,,,,,,,,,,0,
73,207,United States of America,"Nortwestern shore, Salton Sea, Riverside County, California",33.3166666,-115.95,19/06/2001 00:00,21/06/2001 00:00,Culex,6,,,Experiment 3; gravid,1,2,2,0,0,,1,,1,7,,,1,3,0,3,2000,asymmetric,19,eccentric,280,,6,0.02,,,,,,,,,,,0,
73,206,United States of America,"Nortwestern shore, Salton Sea, Riverside County, California",33.3166666,-115.95,19/06/2001 00:00,21/06/2001 00:00,Culex,6,,,Experiment 3; foreign CO2 trap,1,2,2,0,0,,1,,1,7,,,1,3,0,3,2000,asymmetric,19,eccentric,890,,79,0.08,,,,,,,,,,,0,
73,204,United States of America,"Nortwestern shore, Salton Sea, Riverside County, California",33.3166666,-115.95,23/05/2001 00:00,25/05/2001 00:00,Culex,6,,,Experiment 2; PM release,2,2,2,0,1,3,1,,1,7,26,,1,3,0,3,1700,symmetric,36,centric,400,,5,0.01,,,,,,,,,,,0,
73,211,United States of America,"Nortwestern shore, Salton Sea, Riverside County, California",33.3166666,-115.95,30/04/2002 00:00,03/05/2002 00:00,Culex,6,,,Experiment 5; foreign CO2 trap,1,2,2,0,0,,1,,1,7,,,1,4,0,4,1500,symmetric,18,centric,2260,,407,0.18,,,,,,,,,,,0,
73,202,United States of America,"Nortwestern shore, Salton Sea, Riverside County, California",33.3166666,-115.95,23/05/2001 00:00,25/05/2001 00:00,Culex,6,,,Experiment 2; foreign CO2 trap; PM release,1,2,2,0,0,,1,,1,7,26,,1,3,0,3,1700,symmetric,36,centric,1660,,26,0.01,,,,,,,,,,,0,
73,194,United States of America,"Nortwestern shore, Salton Sea, Riverside County, California",33.3166666,-115.95,24/04/2001 00:00,26/04/2001 00:00,Culex,6,,,Experiment 1; shore 1 release,1,2,2,0,0,,1,,1,7,26,,1,3,0,3,500,asymmetric,34,eccentric,3293,,87,0.02,,,,,,,,,,,0,
73,200,United States of America,"Nortwestern shore, Salton Sea, Riverside County, California",33.3166666,-115.95,23/05/2001 00:00,25/05/2001 00:00,Culex,6,,,Experiment 2; local CO2 trap; PM release,1,2,2,0,0,,1,,1,7,26,,1,3,0,3,1700,symmetric,36,centric,820,,64,0.07,,,,,,,,,,,0,
73,199,United States of America,"Nortwestern shore, Salton Sea, Riverside County, California",33.3166666,-115.95,23/05/2001 00:00,25/05/2001 00:00,Culex,6,,,Experiment 2; local CO2 trap; AM release,1,2,2,0,0,,1,,1,7,26,,1,3,0,3,1700,symmetric,36,centric,1230,,80,0.06,,,,,,,,,,,0,
73,198,United States of America,"Nortwestern shore, Salton Sea, Riverside County, California",33.3166666,-115.95,24/04/2001 00:00,26/04/2001 00:00,Culex,6,,,Experiment 1; shore 2 release,2,2,2,0,1,3,1,,1,7,26,,1,3,0,3,500,asymmetric,34,eccentric,877,,2,2.28E-03,,,,,,,,,,,0,
73,197,United States of America,"Nortwestern shore, Salton Sea, Riverside County, California",33.3166666,-115.95,24/04/2001 00:00,26/04/2001 00:00,Culex,6,,,Experiment 1; shore 1 release,2,2,2,0,1,3,1,,1,7,26,,1,3,0,3,500,asymmetric,34,eccentric,967,,1,1.03E-03,,,,,,,,,,,0,
73,196,United States of America,"Nortwestern shore, Salton Sea, Riverside County, California",33.3166666,-115.95,24/04/2001 00:00,26/04/2001 00:00,Culex,6,,,Experiment 1; centre release,2,2,2,0,1,3,1,,1,7,26,,1,3,0,3,500,asymmetric,34,centric,1060,,3,2.83E-03,,,,,,,,,,,0,
73,195,United States of America,"Nortwestern shore, Salton Sea, Riverside County, California",33.3166666,-115.95,24/04/2001 00:00,26/04/2001 00:00,Culex,6,,,Experiment 1; shore 2 release,1,2,2,0,0,,1,,1,7,26,,1,3,0,3,500,asymmetric,34,eccentric,3080,,89,0.02,,,,,,,,,,,0,
73,193,United States of America,"Nortwestern shore, Salton Sea, Riverside County, California",33.3166666,-115.95,24/04/2001 00:00,26/04/2001 00:00,Culex,6,,,Experiment 1; centre release,1,2,2,0,0,,1,,1,7,26,,1,3,0,3,500,asymmetric,34,centric,3240,,126,0.03,,,,,,,,,,,0,
73,203,United States of America,"Nortwestern shore, Salton Sea, Riverside County, California",33.3166666,-115.95,23/05/2001 00:00,25/05/2001 00:00,Culex,6,,,Experiment 2; AM release,2,2,2,0,1,3,1,,1,7,26,,1,3,0,3,1700,symmetric,36,centric,216,,8,0.03,,,,,,,,,,,0,
78,98,Brazil,Local farm (Pariquera-Acu county),-24.5,-47.8333333,14/03/2000 00:00,30/03/2000 00:00,Anopheles,8,,,N/A,1,2,2,1,0,,1,,1,12,,,4,32,1,8,100,symmetric,4,centric,1068,,27,0.02,,,,,,,,,,,0,"Four releases were made (14, 15, 28 and 30 March 2000) followed by 8 days of recapture each, but no details given per individual experiment."
80,97,"Korea, Republic of",Paju city,37.759879,126.78017,07/09/1998 00:00,28/09/1998 00:00,Anopheles,27,,,N/A,1,2,2,0,0,,1,,1,10,,,1,21,1,21,12000,symmetric,13,centric,12773,55992,194,0.01,,,,,,,,,,,1,
85,276,Puerto Rico,Yanes III sector (Florida municipality),18.3622222,-66.5611111,21/07/1996 00:00,30/07/1996 00:00,Aedes,2,,,3-d old,2,1,1,1,0,3,11,1,2,19,,,1,10,1,10,120,symmetric,21,eccentric,142,,50,0.35,,,,,,,,,,,1,CDC backpack aspirator
85,277,Puerto Rico,Yanes III sector (Florida municipality),18.3622222,-66.5611111,21/07/1996 00:00,30/07/1996 00:00,Aedes,2,,,13-d old,2,1,1,1,0,13,11,1,2,19,,,1,10,1,10,120,symmetric,21,eccentric,122,,19,0.15,,,,,,,,,,,1,CDC backpack aspirator
85,278,Thailand,"Village 6, Hua Sam Rong",13.6294444,101.2766666,03/11/1998 00:00,15/11/1998 00:00,Aedes,2,,,Experiment I (3-d old),4,1,1,1,0,3,1,,2,19,,,1,12,1,12,300,asymmetric,35,eccentric,494,,57,0.11,,,,,,,,,,,1,CDC backpack aspirator
85,279,Thailand,"Village 6, Hua Sam Rong",13.6294444,101.2766666,03/11/1998 00:00,15/11/1998 00:00,Aedes,2,,,Experiment I (13-d old),4,1,1,1,0,13,1,,2,19,,,1,12,1,12,300,asymmetric,35,eccentric,493,,36,0.07,,,,,,,,,,,1,CDC backpack aspirator
85,280,Thailand,"Village 6, Hua Sam Rong",13.6294444,101.2766666,17/11/1998 00:00,29/11/1998 00:00,Aedes,2,,,Experiment II (3-d old),4,1,1,1,0,3,1,,2,19,,,1,12,1,12,300,asymmetric,35,eccentric,498,,58,0.11,,,,,,,,,,,1,CDC backpack aspirator
85,281,Thailand,"Village 6, Hua Sam Rong",13.6294444,101.2766666,17/11/1998 00:00,29/11/1998 00:00,Aedes,2,,,Experiment II (13-d old),4,1,1,1,0,13,1,,2,19,,,1,12,1,12,300,asymmetric,35,eccentric,492,,34,0.06,,,,,,,,,,,1,CDC backpack aspirator
86,154,China,He Gao (Hainan island),19.75,110,01/08/1997 00:00,07/08/1997 00:00,Aedes,2,,,Red cohort,4,2,1,0,1,4,1,,1,12,,,1,6,1,6,110,symmetric,20,centric,3000,,105,0.03,,,,,,,,,,,1,MDT = average of 5-30m estimated range
86,155,China,He Gao (Hainan island),19.75,110,01/08/1997 00:00,07/08/1997 00:00,Aedes,2,,,Blue cohort,4,2,1,0,1,4,1,,1,12,,,1,6,1,6,110,symmetric,20,eccentric,3040,,76,0.02,,,,,,,,,,,1,MDT = average of 35-60m estimated range
91,77,Thailand,Village in Mae Taeng district,19.1833333,98.8666666,01/11/1990 00:00,01/11/1990 00:00,Anopheles,17,,,N/A,1,2,2,0,1,,1,,1,19,9,17,1,4,0,3,250,symmetric,5,centric,318,,11,0.03,,,,,,,,,,,0,Mouth aspirator.
91,84,Thailand,Village in Mae Taeng district,19.1833333,98.8666666,01/11/1990 00:00,01/11/1990 00:00,Anopheles,24,,,N/A,1,2,2,0,1,,1,,1,19,9,17,1,4,0,3,250,symmetric,5,centric,17,,0,0,,,,,,,,,,,0,Mouth aspirator.
91,76,Thailand,Village in Mae Taeng district,19.1833333,98.8666666,01/11/1990 00:00,01/11/1990 00:00,Anopheles,16,,,N/A,1,2,2,0,1,,1,,1,19,9,17,1,4,0,3,250,symmetric,5,centric,667,,31,0.04,,,,,,,,,,,0,Mouth aspirator.
91,82,Thailand,Village in Mae Taeng district,19.1833333,98.8666666,01/11/1990 00:00,01/11/1990 00:00,Anopheles,22,,,N/A,1,2,2,0,1,,1,,1,19,9,17,1,4,0,3,250,symmetric,5,centric,40,,3,0.07,,,,,,,,,,,0,Mouth aspirator.
